波数(cm-1),光学的厚さf,透過率Tf=exp(-tau),光学的厚さ,透過率T=exp(-tau),光学誤差,透過率誤差
4973.296,3.38767E-07,0.999999661,3.36E-07,0.999999664,-7.58E-01,2.57E-07
4973.297,3.39965E-07,0.99999966,3.37E-07,0.999999663,-7.58E-01,2.58E-07
4973.298,3.41169E-07,0.999999659,3.39E-07,0.999999661,-7.58E-01,2.59E-07
4973.299,3.4238E-07,0.999999658,3.40E-07,0.99999966,-7.58E-01,2.60E-07
4973.3,3.43598E-07,0.999999656,3.41E-07,0.999999659,-7.58E-01,2.60E-07
4973.301,3.44821E-07,0.999999655,3.42E-07,0.999999658,-7.58E-01,2.61E-07
4973.302,3.46052E-07,0.999999654,3.43E-07,0.999999657,-7.58E-01,2.62E-07
4973.303,3.47289E-07,0.999999653,3.45E-07,0.999999655,-7.58E-01,2.63E-07
4973.304,3.48533E-07,0.999999651,3.46E-07,0.999999654,-7.58E-01,2.64E-07
4973.305,3.49783E-07,0.99999965,3.47E-07,0.999999653,-7.58E-01,2.65E-07
4973.306,3.5104E-07,0.999999649,3.48E-07,0.999999652,-7.58E-01,2.66E-07
4973.307,3.52304E-07,0.999999648,3.50E-07,0.99999965,-7.58E-01,2.67E-07
4973.308,3.53575E-07,0.999999646,3.51E-07,0.999999649,-7.58E-01,2.68E-07
4973.309,3.54852E-07,0.999999645,3.52E-07,0.999999648,-7.58E-01,2.69E-07
4973.31,3.56137E-07,0.999999644,3.53E-07,0.999999647,-7.58E-01,2.70E-07
4973.311,3.57428E-07,0.999999643,3.55E-07,0.999999645,-7.58E-01,2.71E-07
4973.312,3.58727E-07,0.999999641,3.56E-07,0.999999644,-7.58E-01,2.72E-07
4973.313,3.60033E-07,0.99999964,3.57E-07,0.999999643,-7.58E-01,2.73E-07
4973.314,3.61345E-07,0.999999639,3.59E-07,0.999999641,-7.58E-01,2.74E-07
4973.315,3.62666E-07,0.999999637,3.60E-07,0.99999964,-7.58E-01,2.75E-07
4973.316,3.63993E-07,0.999999636,3.61E-07,0.999999639,-7.58E-01,2.76E-07
4973.317,3.65327E-07,0.999999635,3.63E-07,0.999999637,-7.58E-01,2.77E-07
4973.318,3.66669E-07,0.999999633,3.64E-07,0.999999636,-7.58E-01,2.78E-07
4973.319,3.68019E-07,0.999999632,3.65E-07,0.999999635,-7.58E-01,2.79E-07
4973.32,3.69375E-07,0.999999631,3.67E-07,0.999999633,-7.58E-01,2.80E-07
4973.321,3.7074E-07,0.999999629,3.68E-07,0.999999632,-7.58E-01,2.81E-07
4973.322,3.72112E-07,0.999999628,3.69E-07,0.999999631,-7.58E-01,2.82E-07
4973.323,3.73491E-07,0.999999627,3.71E-07,0.999999629,-7.58E-01,2.83E-07
4973.324,3.74878E-07,0.999999625,3.72E-07,0.999999628,-7.58E-01,2.84E-07
4973.325,3.76273E-07,0.999999624,3.73E-07,0.999999627,-7.58E-01,2.85E-07
4973.326,3.77676E-07,0.999999622,3.75E-07,0.999999625,-7.58E-01,2.86E-07
4973.327,3.79086E-07,0.999999621,3.76E-07,0.999999624,-7.58E-01,2.87E-07
4973.328,3.80505E-07,0.999999619,3.78E-07,0.999999622,-7.58E-01,2.88E-07
4973.329,3.81931E-07,0.999999618,3.79E-07,0.999999621,-7.58E-01,2.89E-07
4973.33,3.83366E-07,0.999999617,3.80E-07,0.99999962,-7.58E-01,2.91E-07
4973.331,3.84809E-07,0.999999615,3.82E-07,0.999999618,-7.58E-01,2.92E-07
4973.332,3.86259E-07,0.999999614,3.83E-07,0.999999617,-7.58E-01,2.93E-07
4973.333,3.87718E-07,0.999999612,3.85E-07,0.999999615,-7.58E-01,2.94E-07
4973.334,3.89186E-07,0.999999611,3.86E-07,0.999999614,-7.58E-01,2.95E-07
4973.335,3.90661E-07,0.999999609,3.88E-07,0.999999612,-7.58E-01,2.96E-07
4973.336,3.92145E-07,0.999999608,3.89E-07,0.999999611,-7.58E-01,2.97E-07
4973.337,3.93638E-07,0.999999606,3.91E-07,0.999999609,-7.58E-01,2.98E-07
4973.338,3.95139E-07,0.999999605,3.92E-07,0.999999608,-7.58E-01,3.00E-07
4973.339,3.96648E-07,0.999999603,3.94E-07,0.999999606,-7.58E-01,3.01E-07
4973.34,3.98167E-07,0.999999602,3.95E-07,0.999999605,-7.58E-01,3.02E-07
4973.341,3.99694E-07,0.9999996,3.97E-07,0.999999603,-7.58E-01,3.03E-07
4973.342,4.0123E-07,0.999999599,3.98E-07,0.999999602,-7.58E-01,3.04E-07
4973.343,4.02774E-07,0.999999597,4.00E-07,0.9999996,-7.58E-01,3.05E-07
4973.344,4.04328E-07,0.999999596,4.01E-07,0.999999599,-7.58E-01,3.06E-07
4973.345,4.05891E-07,0.999999594,4.03E-07,0.999999597,-7.58E-01,3.08E-07
4973.346,4.07463E-07,0.999999593,4.04E-07,0.999999596,-7.58E-01,3.09E-07
4973.347,4.09043E-07,0.999999591,4.06E-07,0.999999594,-7.58E-01,3.10E-07
4973.348,4.10634E-07,0.999999589,4.08E-07,0.999999592,-7.58E-01,3.11E-07
4973.349,4.12233E-07,0.999999588,4.09E-07,0.999999591,-7.58E-01,3.12E-07
4973.35,4.13842E-07,0.999999586,4.11E-07,0.999999589,-7.58E-01,3.14E-07
4973.351,4.1546E-07,0.999999585,4.12E-07,0.999999588,-7.58E-01,3.15E-07
4973.352,4.17088E-07,0.999999583,4.14E-07,0.999999586,-7.58E-01,3.16E-07
4973.353,4.18725E-07,0.999999581,4.16E-07,0.999999584,-7.58E-01,3.17E-07
4973.354,4.20372E-07,0.99999958,4.17E-07,0.999999583,-7.58E-01,3.19E-07
4973.355,4.22029E-07,0.999999578,4.19E-07,0.999999581,-7.58E-01,3.20E-07
4973.356,4.23695E-07,0.999999576,4.20E-07,0.99999958,-7.58E-01,3.21E-07
4973.357,4.25371E-07,0.999999575,4.22E-07,0.999999578,-7.58E-01,3.22E-07
4973.358,4.27058E-07,0.999999573,4.24E-07,0.999999576,-7.58E-01,3.24E-07
4973.359,4.28754E-07,0.999999571,4.26E-07,0.999999574,-7.58E-01,3.25E-07
4973.36,4.30461E-07,0.99999957,4.27E-07,0.999999573,-7.58E-01,3.26E-07
4973.361,4.32178E-07,0.999999568,4.29E-07,0.999999571,-7.58E-01,3.28E-07
4973.362,4.33905E-07,0.999999566,4.31E-07,0.999999569,-7.58E-01,3.29E-07
4973.363,4.35642E-07,0.999999564,4.32E-07,0.999999568,-7.58E-01,3.30E-07
4973.364,4.3739E-07,0.999999563,4.34E-07,0.999999566,-7.58E-01,3.32E-07
4973.365,4.39148E-07,0.999999561,4.36E-07,0.999999564,-7.58E-01,3.33E-07
4973.366,4.40917E-07,0.999999559,4.38E-07,0.999999562,-7.58E-01,3.34E-07
4973.367,4.42697E-07,0.999999557,4.39E-07,0.999999561,-7.58E-01,3.36E-07
4973.368,4.44488E-07,0.999999556,4.41E-07,0.999999559,-7.58E-01,3.37E-07
4973.369,4.46289E-07,0.999999554,4.43E-07,0.999999557,-7.58E-01,3.38E-07
4973.37,4.48102E-07,0.999999552,4.45E-07,0.999999555,-7.58E-01,3.40E-07
4973.371,4.49925E-07,0.99999955,4.47E-07,0.999999553,-7.58E-01,3.41E-07
4973.372,4.5176E-07,0.999999548,4.48E-07,0.999999552,-7.58E-01,3.42E-07
4973.373,4.53605E-07,0.999999546,4.50E-07,0.99999955,-7.58E-01,3.44E-07
4973.374,4.55463E-07,0.999999545,4.52E-07,0.999999548,-7.58E-01,3.45E-07
4973.375,4.57331E-07,0.999999543,4.54E-07,0.999999546,-7.58E-01,3.47E-07
4973.376,4.59212E-07,0.999999541,4.56E-07,0.999999544,-7.58E-01,3.48E-07
4973.377,4.61103E-07,0.999999539,4.58E-07,0.999999542,-7.58E-01,3.50E-07
4973.378,4.63007E-07,0.999999537,4.59E-07,0.999999541,-7.58E-01,3.51E-07
4973.379,4.64922E-07,0.999999535,4.61E-07,0.999999539,-7.58E-01,3.52E-07
4973.38,4.66849E-07,0.999999533,4.63E-07,0.999999537,-7.58E-01,3.54E-07
4973.381,4.68789E-07,0.999999531,4.65E-07,0.999999535,-7.58E-01,3.55E-07
4973.382,4.7074E-07,0.999999529,4.67E-07,0.999999533,-7.58E-01,3.57E-07
4973.383,4.72703E-07,0.999999527,4.69E-07,0.999999531,-7.58E-01,3.58E-07
4973.384,4.74679E-07,0.999999525,4.71E-07,0.999999529,-7.58E-01,3.60E-07
4973.385,4.76668E-07,0.999999523,4.73E-07,0.999999527,-7.58E-01,3.61E-07
4973.386,4.78668E-07,0.999999521,4.75E-07,0.999999525,-7.58E-01,3.63E-07
4973.387,4.80682E-07,0.999999519,4.77E-07,0.999999523,-7.58E-01,3.64E-07
4973.388,4.82708E-07,0.999999517,4.79E-07,0.999999521,-7.58E-01,3.66E-07
4973.389,4.84747E-07,0.999999515,4.81E-07,0.999999519,-7.58E-01,3.67E-07
4973.39,4.86799E-07,0.999999513,4.83E-07,0.999999517,-7.58E-01,3.69E-07
4973.391,4.88864E-07,0.999999511,4.85E-07,0.999999515,-7.58E-01,3.71E-07
4973.392,4.90942E-07,0.999999509,4.87E-07,0.999999513,-7.58E-01,3.72E-07
4973.393,4.93033E-07,0.999999507,4.89E-07,0.999999511,-7.58E-01,3.74E-07
4973.394,4.95138E-07,0.999999505,4.91E-07,0.999999509,-7.58E-01,3.75E-07
4973.395,4.97257E-07,0.999999503,4.93E-07,0.999999507,-7.58E-01,3.77E-07
4973.396,4.99389E-07,0.999999501,4.96E-07,0.999999504,-7.58E-01,3.79E-07
4973.397,5.01534E-07,0.999999498,4.98E-07,0.999999502,-7.58E-01,3.80E-07
4973.398,5.03694E-07,0.999999496,5.00E-07,0.9999995,-7.58E-01,3.82E-07
4973.399,5.05867E-07,0.999999494,5.02E-07,0.999999498,-7.58E-01,3.83E-07
4973.4,5.08055E-07,0.999999492,5.04E-07,0.999999496,-7.58E-01,3.85E-07
4973.401,5.10257E-07,0.99999949,5.06E-07,0.999999494,-7.58E-01,3.87E-07
4973.402,5.12473E-07,0.999999488,5.09E-07,0.999999491,-7.58E-01,3.88E-07
4973.403,5.14704E-07,0.999999485,5.11E-07,0.999999489,-7.58E-01,3.90E-07
4973.404,5.16949E-07,0.999999483,5.13E-07,0.999999487,-7.58E-01,3.92E-07
4973.405,5.19209E-07,0.999999481,5.15E-07,0.999999485,-7.58E-01,3.94E-07
4973.406,5.21484E-07,0.999999479,5.18E-07,0.999999482,-7.58E-01,3.95E-07
4973.407,5.23774E-07,0.999999476,5.20E-07,0.99999948,-7.58E-01,3.97E-07
4973.408,5.26079E-07,0.999999474,5.22E-07,0.999999478,-7.58E-01,3.99E-07
4973.409,5.28399E-07,0.999999472,5.24E-07,0.999999476,-7.58E-01,4.01E-07
4973.41,5.30735E-07,0.999999469,5.27E-07,0.999999473,-7.58E-01,4.02E-07
4973.411,5.33086E-07,0.999999467,5.29E-07,0.999999471,-7.58E-01,4.04E-07
4973.412,5.35453E-07,0.999999465,5.31E-07,0.999999469,-7.58E-01,4.06E-07
4973.413,5.37835E-07,0.999999462,5.34E-07,0.999999466,-7.58E-01,4.08E-07
4973.414,5.40234E-07,0.99999946,5.36E-07,0.999999464,-7.58E-01,4.09E-07
4973.415,5.42648E-07,0.999999457,5.39E-07,0.999999461,-7.58E-01,4.11E-07
4973.416,5.45079E-07,0.999999455,5.41E-07,0.999999459,-7.58E-01,4.13E-07
4973.417,5.47526E-07,0.999999452,5.43E-07,0.999999457,-7.58E-01,4.15E-07
4973.418,5.4999E-07,0.99999945,5.46E-07,0.999999454,-7.58E-01,4.17E-07
4973.419,5.5247E-07,0.999999448,5.48E-07,0.999999452,-7.58E-01,4.19E-07
4973.42,5.54968E-07,0.999999445,5.51E-07,0.999999449,-7.58E-01,4.21E-07
4973.421,5.57482E-07,0.999999443,5.53E-07,0.999999447,-7.58E-01,4.23E-07
4973.422,5.60013E-07,0.99999944,5.56E-07,0.999999444,-7.58E-01,4.24E-07
4973.423,5.62562E-07,0.999999437,5.58E-07,0.999999442,-7.58E-01,4.26E-07
4973.424,5.65128E-07,0.999999435,5.61E-07,0.999999439,-7.58E-01,4.28E-07
4973.425,5.67711E-07,0.999999432,5.63E-07,0.999999437,-7.58E-01,4.30E-07
4973.426,5.70313E-07,0.99999943,5.66E-07,0.999999434,-7.58E-01,4.32E-07
4973.427,5.72932E-07,0.999999427,5.69E-07,0.999999431,-7.58E-01,4.34E-07
4973.428,5.75569E-07,0.999999424,5.71E-07,0.999999429,-7.58E-01,4.36E-07
4973.429,5.78225E-07,0.999999422,5.74E-07,0.999999426,-7.58E-01,4.38E-07
4973.43,5.80899E-07,0.999999419,5.76E-07,0.999999424,-7.58E-01,4.40E-07
4973.431,5.83592E-07,0.999999416,5.79E-07,0.999999421,-7.58E-01,4.42E-07
4973.432,5.86303E-07,0.999999414,5.82E-07,0.999999418,-7.58E-01,4.44E-07
4973.433,5.89033E-07,0.999999411,5.85E-07,0.999999415,-7.58E-01,4.46E-07
4973.434,5.91783E-07,0.999999408,5.87E-07,0.999999413,-7.58E-01,4.49E-07
4973.435,5.94552E-07,0.999999405,5.90E-07,0.99999941,-7.58E-01,4.51E-07
4973.436,5.9734E-07,0.999999403,5.93E-07,0.999999407,-7.58E-01,4.53E-07
4973.437,6.00148E-07,0.9999994,5.96E-07,0.999999404,-7.58E-01,4.55E-07
4973.438,6.02976E-07,0.999999397,5.98E-07,0.999999402,-7.58E-01,4.57E-07
4973.439,6.05823E-07,0.999999394,6.01E-07,0.999999399,-7.58E-01,4.59E-07
4973.44,6.08691E-07,0.999999391,6.04E-07,0.999999396,-7.58E-01,4.61E-07
4973.441,6.1158E-07,0.999999388,6.07E-07,0.999999393,-7.58E-01,4.64E-07
4973.442,6.14489E-07,0.999999386,6.10E-07,0.99999939,-7.58E-01,4.66E-07
4973.443,6.17419E-07,0.999999383,6.13E-07,0.999999387,-7.58E-01,4.68E-07
4973.444,6.2037E-07,0.99999938,6.16E-07,0.999999384,-7.58E-01,4.70E-07
4973.445,6.23342E-07,0.999999377,6.19E-07,0.999999381,-7.58E-01,4.72E-07
4973.446,6.26335E-07,0.999999374,6.22E-07,0.999999378,-7.58E-01,4.75E-07
4973.447,6.2935E-07,0.999999371,6.25E-07,0.999999375,-7.58E-01,4.77E-07
4973.448,6.32387E-07,0.999999368,6.28E-07,0.999999372,-7.58E-01,4.79E-07
4973.449,6.35446E-07,0.999999365,6.31E-07,0.999999369,-7.58E-01,4.82E-07
4973.45,6.38527E-07,0.999999361,6.34E-07,0.999999366,-7.58E-01,4.84E-07
4973.451,6.41631E-07,0.999999358,6.37E-07,0.999999363,-7.58E-01,4.86E-07
4973.452,6.44757E-07,0.999999355,6.40E-07,0.99999936,-7.58E-01,4.89E-07
4973.453,6.47907E-07,0.999999352,6.43E-07,0.999999357,-7.58E-01,4.91E-07
4973.454,6.51079E-07,0.999999349,6.46E-07,0.999999354,-7.58E-01,4.93E-07
4973.455,6.54275E-07,0.999999346,6.49E-07,0.999999351,-7.58E-01,4.96E-07
4973.456,6.57494E-07,0.999999343,6.53E-07,0.999999347,-7.58E-01,4.98E-07
4973.457,6.60737E-07,0.999999339,6.56E-07,0.999999344,-7.58E-01,5.01E-07
4973.458,6.64004E-07,0.999999336,6.59E-07,0.999999341,-7.58E-01,5.03E-07
4973.459,6.67296E-07,0.999999333,6.62E-07,0.999999338,-7.58E-01,5.06E-07
4973.46,6.70612E-07,0.999999329,6.66E-07,0.999999334,-7.58E-01,5.08E-07
4973.461,6.73953E-07,0.999999326,6.69E-07,0.999999331,-7.58E-01,5.11E-07
4973.462,6.77319E-07,0.999999323,6.72E-07,0.999999328,-7.58E-01,5.13E-07
4973.463,6.8071E-07,0.999999319,6.76E-07,0.999999324,-7.58E-01,5.16E-07
4973.464,6.84127E-07,0.999999316,6.79E-07,0.999999321,-7.58E-01,5.19E-07
4973.465,6.87569E-07,0.999999312,6.82E-07,0.999999318,-7.58E-01,5.21E-07
4973.466,6.91038E-07,0.999999309,6.86E-07,0.999999314,-7.58E-01,5.24E-07
4973.467,6.94532E-07,0.999999305,6.89E-07,0.999999311,-7.58E-01,5.26E-07
4973.468,6.98054E-07,0.999999302,6.93E-07,0.999999307,-7.58E-01,5.29E-07
4973.469,7.01602E-07,0.999999298,6.96E-07,0.999999304,-7.58E-01,5.32E-07
4973.47,7.05177E-07,0.999999295,7.00E-07,0.9999993,-7.58E-01,5.34E-07
4973.471,7.0878E-07,0.999999291,7.03E-07,0.999999297,-7.58E-01,5.37E-07
4973.472,7.12411E-07,0.999999288,7.07E-07,0.999999293,-7.58E-01,5.40E-07
4973.473,7.16069E-07,0.999999284,7.11E-07,0.999999289,-7.58E-01,5.43E-07
4973.474,7.19756E-07,0.99999928,7.14E-07,0.999999286,-7.58E-01,5.46E-07
4973.475,7.23471E-07,0.999999277,7.18E-07,0.999999282,-7.58E-01,5.48E-07
4973.476,7.27215E-07,0.999999273,7.22E-07,0.999999278,-7.58E-01,5.51E-07
4973.477,7.30988E-07,0.999999269,7.25E-07,0.999999275,-7.58E-01,5.54E-07
4973.478,7.34791E-07,0.999999265,7.29E-07,0.999999271,-7.58E-01,5.57E-07
4973.479,7.38624E-07,0.999999261,7.33E-07,0.999999267,-7.58E-01,5.60E-07
4973.48,7.42486E-07,0.999999258,7.37E-07,0.999999263,-7.58E-01,5.63E-07
4973.481,7.46379E-07,0.999999254,7.41E-07,0.999999259,-7.58E-01,5.66E-07
4973.482,7.50303E-07,0.99999925,7.45E-07,0.999999255,-7.58E-01,5.69E-07
4973.483,7.54257E-07,0.999999246,7.49E-07,0.999999251,-7.58E-01,5.72E-07
4973.484,7.58243E-07,0.999999242,7.52E-07,0.999999248,-7.58E-01,5.75E-07
4973.485,7.62261E-07,0.999999238,7.56E-07,0.999999244,-7.58E-01,5.78E-07
4973.486,7.6631E-07,0.999999234,7.61E-07,0.999999239,-7.58E-01,5.81E-07
4973.487,7.70392E-07,0.99999923,7.65E-07,0.999999235,-7.58E-01,5.84E-07
4973.488,7.74507E-07,0.999999225,7.69E-07,0.999999231,-7.58E-01,5.87E-07
4973.489,7.78655E-07,0.999999221,7.73E-07,0.999999227,-7.58E-01,5.90E-07
4973.49,7.82836E-07,0.999999217,7.77E-07,0.999999223,-7.58E-01,5.93E-07
4973.491,7.87051E-07,0.999999213,7.81E-07,0.999999219,-7.58E-01,5.97E-07
4973.492,7.913E-07,0.999999209,7.85E-07,0.999999215,-7.58E-01,6.00E-07
4973.493,7.95584E-07,0.999999204,7.90E-07,0.99999921,-7.58E-01,6.03E-07
4973.494,7.99902E-07,0.9999992,7.94E-07,0.999999206,-7.58E-01,6.06E-07
4973.495,8.04256E-07,0.999999196,7.98E-07,0.999999202,-7.58E-01,6.10E-07
4973.496,8.08645E-07,0.999999191,8.03E-07,0.999999197,-7.58E-01,6.13E-07
4973.497,8.13071E-07,0.999999187,8.07E-07,0.999999193,-7.58E-01,6.16E-07
4973.498,8.17533E-07,0.999999182,8.11E-07,0.999999189,-7.58E-01,6.20E-07
4973.499,8.22031E-07,0.999999178,8.16E-07,0.999999184,-7.58E-01,6.23E-07
4973.5,8.26567E-07,0.999999173,8.20E-07,0.99999918,-7.58E-01,6.27E-07
4973.501,8.31141E-07,0.999999169,8.25E-07,0.999999175,-7.58E-01,6.30E-07
4973.502,8.35752E-07,0.999999164,8.29E-07,0.999999171,-7.58E-01,6.33E-07
4973.503,8.40403E-07,0.99999916,8.34E-07,0.999999166,-7.58E-01,6.37E-07
4973.504,8.45092E-07,0.999999155,8.39E-07,0.999999161,-7.58E-01,6.41E-07
4973.505,8.4982E-07,0.99999915,8.43E-07,0.999999157,-7.58E-01,6.44E-07
4973.506,8.54588E-07,0.999999145,8.48E-07,0.999999152,-7.58E-01,6.48E-07
4973.507,8.59397E-07,0.999999141,8.53E-07,0.999999147,-7.58E-01,6.51E-07
4973.508,8.64246E-07,0.999999136,8.58E-07,0.999999142,-7.58E-01,6.55E-07
4973.509,8.69136E-07,0.999999131,8.63E-07,0.999999137,-7.58E-01,6.59E-07
4973.51,8.74068E-07,0.999999126,8.67E-07,0.999999133,-7.58E-01,6.63E-07
4973.511,8.79042E-07,0.999999121,8.72E-07,0.999999128,-7.58E-01,6.66E-07
4973.512,8.84059E-07,0.999999116,8.77E-07,0.999999123,-7.58E-01,6.70E-07
4973.513,8.89119E-07,0.999999111,8.82E-07,0.999999118,-7.58E-01,6.74E-07
4973.514,8.94222E-07,0.999999106,8.87E-07,0.999999113,-7.58E-01,6.78E-07
4973.515,8.99369E-07,0.999999101,8.93E-07,0.999999107,-7.58E-01,6.82E-07
4973.516,9.04561E-07,0.999999095,8.98E-07,0.999999102,-7.58E-01,6.86E-07
4973.517,9.09798E-07,0.99999909,9.03E-07,0.999999097,-7.58E-01,6.90E-07
4973.518,9.15081E-07,0.999999085,9.08E-07,0.999999092,-7.58E-01,6.94E-07
4973.519,9.2041E-07,0.99999908,9.13E-07,0.999999087,-7.58E-01,6.98E-07
4973.52,9.25785E-07,0.999999074,9.19E-07,0.999999081,-7.58E-01,7.02E-07
4973.521,9.31208E-07,0.999999069,9.24E-07,0.999999076,-7.58E-01,7.06E-07
4973.522,9.36678E-07,0.999999063,9.30E-07,0.99999907,-7.58E-01,7.10E-07
4973.523,9.42197E-07,0.999999058,9.35E-07,0.999999065,-7.58E-01,7.14E-07
4973.524,9.47765E-07,0.999999052,9.41E-07,0.999999059,-7.58E-01,7.18E-07
4973.525,9.53382E-07,0.999999047,9.46E-07,0.999999054,-7.58E-01,7.23E-07
4973.526,9.59049E-07,0.999999041,9.52E-07,0.999999048,-7.58E-01,7.27E-07
4973.527,9.64768E-07,0.999999035,9.57E-07,0.999999043,-7.58E-01,7.31E-07
4973.528,9.70537E-07,0.999999029,9.63E-07,0.999999037,-7.58E-01,7.36E-07
4973.529,9.76358E-07,0.999999024,9.69E-07,0.999999031,-7.58E-01,7.40E-07
4973.53,9.82232E-07,0.999999018,9.75E-07,0.999999025,-7.58E-01,7.44E-07
4973.531,9.88159E-07,0.999999012,9.81E-07,0.999999019,-7.58E-01,7.49E-07
4973.532,9.9414E-07,0.999999006,9.87E-07,0.999999013,-7.58E-01,7.54E-07
4973.533,1.00018E-06,0.999999,9.93E-07,0.999999007,-7.58E-01,7.58E-07
4973.534,1.00627E-06,0.999998994,9.99E-07,0.999999001,-7.58E-01,7.63E-07
4973.535,1.01241E-06,0.999998988,1.00E-06,0.999998995,-7.58E-01,7.67E-07
4973.536,1.01861E-06,0.999998981,1.01E-06,0.999998989,-7.58E-01,7.72E-07
4973.537,1.02487E-06,0.999998975,1.02E-06,0.999998983,-7.58E-01,7.77E-07
4973.538,1.03119E-06,0.999998969,1.02E-06,0.999998977,-7.58E-01,7.82E-07
4973.539,1.03757E-06,0.999998962,1.03E-06,0.99999897,-7.58E-01,7.86E-07
4973.54,1.044E-06,0.999998956,1.04E-06,0.999998964,-7.58E-01,7.91E-07
4973.541,1.0505E-06,0.99999895,1.04E-06,0.999998957,-7.58E-01,7.96E-07
4973.542,1.05706E-06,0.999998943,1.05E-06,0.999998951,-7.58E-01,8.01E-07
4973.543,1.06367E-06,0.999998936,1.06E-06,0.999998944,-7.58E-01,8.06E-07
4973.544,1.07036E-06,0.99999893,1.06E-06,0.999998938,-7.58E-01,8.11E-07
4973.545,1.0771E-06,0.999998923,1.07E-06,0.999998931,-7.58E-01,8.16E-07
4973.546,1.08391E-06,0.999998916,1.08E-06,0.999998924,-7.58E-01,8.22E-07
4973.547,1.09078E-06,0.999998909,1.08E-06,0.999998917,-7.58E-01,8.27E-07
4973.548,1.09772E-06,0.999998902,1.09E-06,0.999998911,-7.58E-01,8.32E-07
4973.549,1.10472E-06,0.999998895,1.10E-06,0.999998904,-7.58E-01,8.37E-07
4973.55,1.11179E-06,0.999998888,1.10E-06,0.999998897,-7.58E-01,8.43E-07
4973.551,1.11893E-06,0.999998881,1.11E-06,0.99999889,-7.58E-01,8.48E-07
4973.552,1.12614E-06,0.999998874,1.12E-06,0.999998882,-7.58E-01,8.54E-07
4973.553,1.13342E-06,0.999998867,1.12E-06,0.999998875,-7.58E-01,8.59E-07
4973.554,1.14077E-06,0.999998859,1.13E-06,0.999998868,-7.58E-01,8.65E-07
4973.555,1.14819E-06,0.999998852,1.14E-06,0.999998861,-7.58E-01,8.70E-07
4973.556,1.15568E-06,0.999998844,1.15E-06,0.999998853,-7.58E-01,8.76E-07
4973.557,1.16325E-06,0.999998837,1.15E-06,0.999998846,-7.58E-01,8.82E-07
4973.558,1.17089E-06,0.999998829,1.16E-06,0.999998838,-7.58E-01,8.87E-07
4973.559,1.17861E-06,0.999998821,1.17E-06,0.99999883,-7.58E-01,8.93E-07
4973.56,1.18641E-06,0.999998814,1.18E-06,0.999998823,-7.58E-01,8.99E-07
4973.561,1.19428E-06,0.999998806,1.19E-06,0.999998815,-7.58E-01,9.05E-07
4973.562,1.20223E-06,0.999998798,1.19E-06,0.999998807,-7.58E-01,9.11E-07
4973.563,1.21026E-06,0.99999879,1.20E-06,0.999998799,-7.58E-01,9.17E-07
4973.564,1.21837E-06,0.999998782,1.21E-06,0.999998791,-7.58E-01,9.23E-07
4973.565,1.22656E-06,0.999998773,1.22E-06,0.999998783,-7.58E-01,9.30E-07
4973.566,1.23484E-06,0.999998765,1.23E-06,0.999998775,-7.58E-01,9.36E-07
4973.567,1.2432E-06,0.999998757,1.23E-06,0.999998766,-7.58E-01,9.42E-07
4973.568,1.25164E-06,0.999998748,1.24E-06,0.999998758,-7.58E-01,9.49E-07
4973.569,1.26017E-06,0.99999874,1.25E-06,0.999998749,-7.58E-01,9.55E-07
4973.57,1.26879E-06,0.999998731,1.26E-06,0.999998741,-7.58E-01,9.62E-07
4973.571,1.2775E-06,0.999998723,1.27E-06,0.999998732,-7.58E-01,9.68E-07
4973.572,1.2863E-06,0.999998714,1.28E-06,0.999998723,-7.58E-01,9.75E-07
4973.573,1.29518E-06,0.999998705,1.29E-06,0.999998715,-7.58E-01,9.82E-07
4973.574,1.30417E-06,0.999998696,1.29E-06,0.999998706,-7.58E-01,9.88E-07
4973.575,1.31324E-06,0.999998687,1.30E-06,0.999998697,-7.58E-01,9.95E-07
4973.576,1.32241E-06,0.999998678,1.31E-06,0.999998688,-7.58E-01,1.00E-06
4973.577,1.33168E-06,0.999998668,1.32E-06,0.999998678,-7.58E-01,1.01E-06
4973.578,1.34104E-06,0.999998659,1.33E-06,0.999998669,-7.58E-01,1.02E-06
4973.579,1.3505E-06,0.999998649,1.34E-06,0.99999866,-7.58E-01,1.02E-06
4973.58,1.36007E-06,0.99999864,1.35E-06,0.99999865,-7.58E-01,1.03E-06
4973.581,1.36973E-06,0.99999863,1.36E-06,0.999998641,-7.58E-01,1.04E-06
4973.582,1.3795E-06,0.99999862,1.37E-06,0.999998631,-7.58E-01,1.05E-06
4973.583,1.38938E-06,0.999998611,1.38E-06,0.999998621,-7.58E-01,1.05E-06
4973.584,1.39936E-06,0.999998601,1.39E-06,0.999998611,-7.58E-01,1.06E-06
4973.585,1.40944E-06,0.999998591,1.40E-06,0.999998601,-7.58E-01,1.07E-06
4973.586,1.41964E-06,0.99999858,1.41E-06,0.999998591,-7.58E-01,1.08E-06
4973.587,1.42995E-06,0.99999857,1.42E-06,0.999998581,-7.58E-01,1.08E-06
4973.588,1.44037E-06,0.99999856,1.43E-06,0.999998571,-7.58E-01,1.09E-06
4973.589,1.45091E-06,0.999998549,1.44E-06,0.99999856,-7.58E-01,1.10E-06
4973.59,1.46156E-06,0.999998538,1.45E-06,0.99999855,-7.58E-01,1.11E-06
4973.591,1.47233E-06,0.999998528,1.46E-06,0.999998539,-7.58E-01,1.12E-06
