波数,光学的厚さfor,光学的厚さpython,誤差
4973.583,93.37159074,93.40848607,0.039498915
4973.584,59.78759583,59.74688342,-0.068141474
4973.585,36.9638215,36.89015552,-0.199690079
4973.586,22.5789174,22.49722671,-0.363114468
4973.587,14.02021437,13.94317472,-0.55252584
4973.588,9.105396238,9.038370084,-0.741573462
4973.589,6.306139345,6.249937394,-0.899240212
4973.59,4.675121351,4.6284184,-1.009047737
4973.591,3.67483908,3.635774045,-1.074462675
4973.592,3.018040793,2.984961452,-1.108199955
4973.593,2.555917354,2.527527518,-1.123225561
4973.594,2.211339597,2.186649134,-1.129146051
4973.595,1.942999374,1.921259427,-1.13154663
4973.596,1.727440268,1.708089277,-1.13290279
4973.597,1.550368671,1.532985307,-1.133955021
4973.598,1.40246147,1.386725355,-1.134767889
4973.599,1.277283642,1.26294562,-1.135284157
4973.6,1.170196922,1.157058464,-1.135505048
4973.601,1.077748208,1.065647847,-1.135493425
4973.602,0.997303052,0.986107721,-1.135305094
4973.603,0.92680232,0.916411859,-1.133819916
4973.604,0.864658263,0.854960417,-1.134303525
4973.605,0.809555792,0.800473669,-1.134593567
4973.606,0.76044887,0.751916395,-1.134763807
4973.607,0.716480165,0.708442893,-1.13449816
4973.608,0.676951487,0.669356293,-1.134701303
4973.609,0.641273642,0.634078048,-1.134812027
4973.61,0.608958092,0.602124893,-1.134847459
4973.611,0.579595039,0.573091519,-1.134813481
4973.612,0.55284076,0.54663804,-1.134703214
4973.613,0.52840963,0.522482119,-1.134490651
4973.614,0.506071606,0.500396532,-1.134115345
4973.615,0.485656863,0.480213891,-1.133447335
4973.616,0.467069769,0.461840733,-1.13221632
4973.617,0.450313428,0.44528218,-1.129901008
4973.618,0.435521893,0.430674239,-1.125596423
4973.619,0.422988365,0.418312091,-1.117891319
4973.62,0.413165126,0.408650213,-1.10483561
4973.621,0.406600471,0.402239006,-1.08429684
4973.622,0.403780221,0.399568039,-1.054183988
4973.623,0.404869382,0.400804271,-1.01423854
4973.624,0.409417414,0.405493856,-0.967599798
4973.625,0.41612521,0.412338214,-0.918419903
4973.626,0.422862164,0.419208401,-0.871586201
4973.627,0.427027402,0.423497614,-0.833484706
4973.628,0.426191324,0.42276868,-0.809578605
4973.629,0.418812368,0.415479608,-0.802147685
4973.63,0.404740863,0.401481325,-0.811877693
4973.631,0.38525892,0.382056409,-0.838229927
4973.632,0.362633924,0.359479802,-0.877413084
4973.633,0.339412941,0.336306438,-0.923712015
4973.634,0.317751773,0.314692034,-0.97229629
4973.635,0.299000709,0.295986665,-1.018304153
4973.636,0.283637253,0.280672345,-1.056359363
4973.637,0.271472174,0.268558862,-1.084794474
4973.638,0.261943797,0.259082825,-1.104269181
4973.639,0.254385794,0.251576663,-1.116610372
4973.64,0.248200039,0.245441405,-1.123948097
4973.641,0.242929792,0.240219866,-1.128102152
4973.642,0.238263831,0.235600617,-1.130393661
4973.643,0.234007173,0.231388634,-1.131662737
4973.644,0.230044456,0.227468673,-1.13236866
4973.645,0.226309438,0.223774525,-1.132797869
4973.646,0.222763571,0.220267844,-1.133041936
4973.647,0.219383045,0.216925414,-1.132938072
4973.648,0.216152544,0.213732316,-1.132364336
4973.649,0.213063285,0.210678659,-1.131878137
4973.65,0.210110164,0.207758285,-1.132026742
4973.651,0.207288729,0.204968359,-1.132062474
4973.652,0.20459912,0.202309102,-1.131939924
4973.653,0.202043723,0.199782981,-1.131598806
4973.654,0.199625278,0.197392802,-1.130981214
4973.655,0.197343581,0.195138488,-1.130014119
4973.656,0.195191636,0.193013019,-1.128740588
4973.657,0.193151923,0.190998902,-1.127242862
4973.658,0.191194269,0.189067094,-1.125089855
4973.659,0.189283308,0.187180036,-1.123662712
4973.66,0.187379184,0.185298927,-1.122649311
4973.661,0.185451436,0.183393289,-1.12225873
4973.662,0.183486116,0.181449219,-1.12257159
4973.663,0.181489305,0.179472818,-1.123561266
4973.664,0.179484083,0.177487241,-1.125061933
4973.665,0.177502498,0.17552469,-1.126797703
4973.666,0.175576068,0.173616761,-1.128524169
4973.667,0.173728171,0.171786828,-1.130088588
4973.668,0.171970466,0.170046591,-1.13138114
4973.669,0.170303614,0.168396808,-1.13232899
4973.67,0.168720828,0.166830648,-1.132993143
4973.671,0.167211688,0.165337699,-1.133430784
4973.672,0.165765418,0.163907188,-1.133708872
4973.673,0.164372741,0.162529842,-1.133883219
4973.674,0.163026515,0.161198533,-1.133994504
4973.675,0.161721597,0.159908128,-1.134069671
4973.676,0.160454372,0.158655026,-1.134124737
4973.677,0.159222252,0.157436656,-1.134168273
4973.678,0.158023289,0.156251082,-1.134204666
4973.679,0.156855908,0.155096745,-1.134236242
4973.68,0.155718758,0.153972305,-1.134264291
4973.681,0.154610625,0.152876563,-1.134289543
4973.682,0.15353039,0.151808409,-1.134312418
4973.683,0.152477005,0.150766807,-1.134333191
4973.684,0.151449482,0.14975078,-1.134352068
4973.685,0.150446883,0.148759402,-1.134369227
4973.686,0.149468322,0.147791794,-1.134384822
4973.687,0.14851295,0.146847118,-1.134398984
4973.688,0.147579964,0.145924578,-1.134411844
4973.689,0.146668593,0.145023414,-1.134423498
4973.69,0.145778107,0.144142901,-1.134434037
4973.691,0.144907803,0.143282346,-1.134443512
4973.692,0.144057014,0.142441088,-1.134452071
4973.693,0.1432251,0.141618495,-1.134459728
4973.694,0.142411449,0.140813961,-1.134466543
4973.695,0.141615475,0.140026908,-1.134472572
4973.696,0.140836618,0.13925678,-1.134477865
4973.697,0.14007434,0.138503048,-1.134482461
4973.698,0.139328128,0.1377652,-1.134486405
4973.699,0.138597487,0.137042751,-1.13448973
4973.7,0.137881944,0.136335231,-1.13449241
4973.701,0.137181044,0.135642191,-1.134494538
4973.702,0.136494353,0.134963201,-1.134496261
4973.703,0.135821451,0.134297846,-1.134497495
4973.704,0.135161937,0.133645728,-1.134498266
4973.705,0.134515423,0.133006467,-1.134498596
4973.706,0.13388154,0.132379694,-1.134498508
4973.707,0.133259928,0.131765056,-1.134498021
4973.708,0.132650246,0.131162215,-1.134497153
4973.709,0.132052163,0.130570842,-1.134495921
4973.71,0.131465359,0.129990624,-1.134493513
4973.711,0.130889531,0.129421258,-1.134491653
4973.712,0.130324383,0.128862452,-1.134489469
4973.713,0.129769631,0.128313926,-1.134486971
4973.714,0.129225002,0.12777541,-1.134484172
4973.715,0.12869023,0.127246641,-1.134481081
4973.716,0.128165064,0.12672737,-1.134477709
4973.717,0.127649256,0.126217353,-1.134474064
4973.718,0.127142572,0.125716357,-1.134470153
4973.719,0.126644782,0.125224156,-1.134465984
4973.72,0.126155666,0.124740533,-1.134461564
4973.721,0.125675013,0.124265277,-1.134456897
4973.722,0.125202617,0.123798186,-1.134451989
4973.723,0.124738279,0.123339063,-1.134446844
4973.724,0.124281809,0.12288772,-1.134441467
4973.725,0.123833021,0.122443973,-1.13443586
4973.726,0.123391737,0.122007646,-1.134430027
4973.727,0.122957784,0.121578568,-1.134423969
4973.728,0.122530995,0.121156574,-1.134417689
4973.729,0.122111209,0.120741504,-1.134411188
4973.73,0.12169827,0.120333205,-1.134404467
4973.731,0.121292026,0.119931525,-1.134397526
4973.732,0.120892331,0.119536323,-1.134390366
4973.733,0.120499044,0.119147456,-1.134382985
4973.734,0.120112029,0.11876479,-1.134375385
4973.735,0.119731152,0.118388195,-1.134367563
4973.736,0.119356286,0.118017542,-1.134359519
4973.737,0.118987306,0.117652711,-1.134351249
4973.738,0.118624092,0.11729358,-1.134342752
4973.739,0.118266527,0.116940037,-1.134334025
4973.74,0.1179145,0.116591968,-1.134325066
4973.741,0.1175679,0.116249266,-1.13431587
4973.742,0.117226622,0.115911827,-1.134306418
4973.743,0.116890563,0.115579548,-1.13429674
4973.744,0.116559624,0.115252332,-1.134286813
4973.745,0.116233709,0.114930083,-1.134276633
4973.746,0.115912723,0.11461271,-1.134266195
4973.747,0.115596578,0.114300122,-1.134255492
4973.748,0.115285184,0.113992233,-1.134244519
4973.749,0.114978458,0.11368896,-1.13423327
4973.75,0.114676316,0.113390219,-1.134221737
4973.751,0.114378679,0.113095934,-1.134209913
4973.752,0.11408547,0.112806027,-1.134197791
4973.753,0.113796614,0.112520423,-1.134185363
4973.754,0.113512037,0.112239052,-1.134172619
4973.755,0.11323167,0.111961844,-1.13415955
4973.756,0.112955445,0.111688731,-1.134146148
4973.757,0.112683294,0.111419648,-1.134132401
4973.758,0.112415156,0.111154532,-1.134118299
4973.759,0.112150966,0.110893321,-1.13410383
4973.76,0.111890666,0.110635956,-1.134088983
4973.761,0.111634197,0.11038238,-1.134073746
4973.762,0.111381504,0.110132537,-1.134058104
4973.763,0.111132531,0.109886374,-1.134042044
4973.764,0.110887227,0.109643838,-1.134025551
4973.765,0.11064554,0.109404879,-1.13400861
4973.766,0.110407422,0.10916945,-1.133991205
4973.767,0.110172825,0.108937502,-1.133973318
4973.768,0.109941703,0.108708992,-1.133954931
4973.769,0.109714013,0.108483875,-1.133936025
4973.77,0.109489712,0.10826211,-1.13391658
4973.771,0.109268759,0.108043656,-1.133896576
4973.772,0.109051116,0.107828475,-1.133875989
4973.773,0.108836744,0.107616529,-1.133854796
4973.774,0.108625608,0.107407783,-1.133832973
4973.775,0.108417673,0.107202203,-1.133810493
4973.776,0.108212906,0.106999756,-1.133787328
4973.777,0.108011276,0.106800411,-1.133763449
4973.778,0.107812752,0.10660414,-1.133738825
4973.779,0.107617308,0.106410913,-1.133713423
4973.78,0.107424915,0.106220705,-1.133687208
4973.781,0.10723555,0.10603349,-1.133660144
4973.782,0.107049187,0.105849246,-1.133632191
4973.783,0.106865806,0.105667951,-1.133603676
4973.784,0.106685387,0.105489584,-1.133573847
4973.785,0.106507909,0.105314128,-1.133542999
4973.786,0.106333357,0.105141566,-1.133511082
4973.787,0.106161716,0.104971882,-1.133478043
4973.788,0.105992971,0.104805065,-1.133443825
4973.789,0.105827112,0.104641101,-1.133408369
4973.79,0.105664129,0.104479982,-1.133371609
4973.791,0.105504013,0.104321701,-1.133333476
4973.792,0.105346761,0.104166251,-1.133294175
4973.793,0.105192384,0.10401363,-1.13326972
4973.794,0.10504085,0.103863835,-1.133228486
4973.795,0.104892174,0.10371687,-1.133185593
4973.796,0.104746361,0.103572736,-1.133141034
4973.797,0.104603417,0.103431441,-1.133094723
4973.798,0.10446335,0.103292992,-1.133046567
4973.799,0.104326172,0.103157402,-1.132996458
4973.8,0.104191899,0.103024686,-1.132944287
4973.801,0.104060547,0.102894862,-1.132889935
4973.802,0.103932147,0.102767951,-1.132840082
4973.803,0.103806716,0.102643978,-1.132787627
4973.804,0.103684281,0.102522973,-1.132729346
4973.805,0.103564877,0.10240497,-1.132666866
4973.806,0.103448544,0.102290006,-1.132601465
4973.807,0.103335326,0.102178125,-1.132533049
4973.808,0.103225272,0.102069375,-1.132461521
4973.809,0.103118437,0.101963812,-1.132386629
4973.81,0.103014883,0.101861497,-1.132308189
4973.811,0.10291468,0.101762497,-1.132226879
4973.812,0.102817903,0.10166689,-1.132141393
4973.813,0.102724638,0.101574759,-1.132051808
4973.814,0.102634978,0.101486198,-1.131957225
4973.815,0.102549031,0.101401312,-1.131857745
4973.816,0.102466911,0.101320216,-1.131753089
4973.817,0.102388749,0.101243039,-1.13164278
4973.818,0.102314688,0.101169924,-1.131526508
4973.819,0.102244888,0.101101027,-1.131403781
4973.82,0.102179526,0.101036526,-1.13127413
4973.821,0.102118799,0.100976615,-1.131137014
4973.822,0.102062927,0.100921513,-1.130991837
4973.823,0.102012153,0.10087146,-1.130837938
4973.824,0.101966751,0.100826729,-1.130674584
4973.825,0.101927026,0.100787621,-1.130500963
4973.826,0.101893319,0.100754474,-1.130316172
4973.827,0.101866013,0.10072767,-1.130119201
4973.828,0.101845539,0.10070763,-1.129913873
4973.829,0.101832384,0.10069485,-1.129684062
4973.83,0.101827096,0.100689861,-1.129443325
4973.831,0.101830299,0.100693286,-1.129184831
4973.832,0.1018427,0.100705825,-1.128906854
4973.833,0.101865108,0.100728282,-1.128607272
4973.834,0.101898451,0.100761573,-1.128285009
4973.835,0.101943791,0.100806756,-1.127935365
4973.836,0.10200236,0.10086505,-1.127555885
4973.837,0.102075587,0.100937873,-1.127142736
4973.838,0.102165145,0.10102688,-1.126694766
4973.839,0.10227299,0.101134017,-1.126202263
4973.84,0.102401446,0.101261584,-1.12566042
4973.841,0.102553281,0.10141233,-1.12506158
4973.842,0.102731834,0.101589565,-1.124396289
4973.843,0.102941183,0.101797334,-1.123652788
4973.844,0.103186453,0.102040662,-1.122876755
4973.845,0.103474015,0.102325954,-1.121964991
4973.846,0.103812437,0.102661677,-1.120924986
4973.847,0.1042136,0.103059633,-1.119708309
4973.848,0.104695254,0.103537401,-1.118293701
4973.849,0.105285544,0.1041231,-1.116413258
4973.85,0.106032338,0.104864411,-1.113748835
4973.851,0.107019201,0.105844754,-1.109593517
4973.852,0.108391706,0.107209627,-1.102587017
4973.853,0.11039454,0.109203819,-1.090365501
4973.854,0.113412649,0.112212664,-1.069383972
4973.855,0.117995879,0.116786843,-1.035249985
4973.856,0.124832418,0.123615515,-0.984426183
4973.857,0.134633612,0.133412671,-0.915161295
4973.858,0.14794124,0.146719945,-0.832398447
4973.859,0.164939577,0.163717123,-0.746686736
4973.86,0.185467235,0.184240108,-0.666047726
4973.861,0.209490397,0.208253167,-0.594098612
4973.862,0.238169064,0.236910644,-0.53117931
4973.863,0.275324505,0.274038241,-0.469374002
4973.864,0.328747779,0.327449754,-0.396404357
4973.865,0.410429789,0.409175324,-0.306583953
4973.866,0.534728308,0.533623539,-0.207031391
4973.867,0.713869633,0.713125322,-0.104373076
4973.868,0.951516555,0.951341678,-0.018382051
4973.869,1.236006254,1.236546199,0.0436656
4973.87,1.536790674,1.538165906,0.089407213
4973.871,1.80777063,1.809995973,0.122947392
4973.872,1.998397519,2.001232552,0.141664354
4973.873,2.069322718,2.072366179,0.146859252
4973.874,2.00653781,2.009373296,0.141112974
4973.875,1.827101494,1.829333631,0.122019137
4973.876,1.573047664,1.574450874,0.089123758
4973.877,1.296654091,1.2972644,0.047045844
4973.878,1.043955025,1.043905894,-0.004706483
4973.879,0.842850526,0.84229139,-0.066382678
4973.88,0.699651363,0.698799764,-0.121865906
4973.881,0.603735833,0.60279314,-0.156387405
4973.882,0.536454159,0.535492246,-0.179631525
4973.883,0.47993743,0.478979649,-0.199962727
4973.884,0.423058789,0.422089466,-0.229648674
4973.885,0.36289898,0.361886,-0.279916777
4973.886,0.302545126,0.301479966,-0.353310593
4973.887,0.247350118,0.246237299,-0.451929578
4973.888,0.201669825,0.200510659,-0.578106666
4973.889,0.167264592,0.166074786,-0.7164276
4973.89,0.143438007,0.142237178,-0.844244135
4973.891,0.128053607,0.126853248,-0.946258237
4973.892,0.118611997,0.117418684,-1.016288649
4973.893,0.112960692,0.111777057,-1.058924507
4973.894,0.109553176,0.108379551,-1.082884089
4973.895,0.10741302,0.106248544,-1.095992506
4973.896,0.105980709,0.104824119,-1.103363186
4973.897,0.104958669,0.103808749,-1.107730073
4973.898,0.104199277,0.103054996,-1.110359745
4973.899,0.103638083,0.102498636,-1.111670317
4973.9,0.103259389,0.10212406,-1.111715875
4973.901,0.1030791,0.101947433,-1.110049217
4973.902,0.10313433,0.102006093,-1.106048457
4973.903,0.103470885,0.102346013,-1.0990882
4973.904,0.104123712,0.103002686,-1.088346987
4973.905,0.105092441,0.103975569,-1.074167607
4973.906,0.106315016,0.105202373,-1.057621343
4973.907,0.107653044,0.106544803,-1.040164233
4973.908,0.108901807,0.10779803,-1.023931153
4973.909,0.109829268,0.108729209,-1.011741229
4973.91,0.110234831,0.109137076,-1.005850373
4973.911,0.110008522,0.108911619,-1.007149048
4973.912,0.109166361,0.108068863,-1.015554914
4973.913,0.107844363,0.106745009,-1.029887451
4973.914,0.106254225,0.105152602,-1.047641823
4973.915,0.104621764,0.103518143,-1.06611403
4973.916,0.103131727,0.102026367,-1.083406188
4973.917,0.101896016,0.100789207,-1.098142563
4973.918,0.10095099,0.099843462,-1.109264233
4973.919,0.10027687,0.099169096,-1.117055126
4973.92,9.98E-02,0.098715211,-1.122136808
4973.921,9.95E-02,0.098422919,-1.125270543
4973.922,9.93E-02,0.098239891,-1.127130648
4973.923,9.92E-02,0.09812643,-1.128220104
4973.924,9.92E-02,0.098055685,-1.12887624
4973.925,9.91E-02,0.098011028,-1.129302314
4973.926,9.91E-02,0.097982829,-1.129607399
4973.927,9.91E-02,0.097965749,-1.129846316
4973.928,9.91E-02,0.097956872,-1.130044737
4973.929,9.91E-02,0.097954568,-1.130218472
4973.93,9.91E-02,0.097957872,-1.13037451
4973.931,9.91E-02,0.097966164,-1.130516756
4973.932,9.91E-02,0.097979008,-1.130647342
4973.933,9.91E-02,0.097996076,-1.130767591
4973.934,9.91E-02,0.098017111,-1.130878516
4973.935,9.92E-02,0.098041907,-1.130981218
4973.936,9.92E-02,0.098070295,-1.131076633
4973.937,9.92E-02,0.098102139,-1.131164978
4973.938,9.92E-02,0.098137326,-1.131246612
4973.939,9.93E-02,0.098175766,-1.13132166
4973.94,9.93E-02,0.098217373,-1.131390005
4973.941,9.94E-02,0.098262064,-1.131452748
4973.942,9.94E-02,0.098309739,-1.131509984
4973.943,9.95E-02,0.098360281,-1.13156102
4973.944,9.95E-02,0.098413553,-1.131604738
4973.945,9.96E-02,0.098469416,-1.131647279
4973.946,9.96E-02,0.098527744,-1.131695451
4973.947,9.97E-02,0.098588446,-1.131743605
4973.948,9.98E-02,0.098651485,-1.13179191
4973.949,9.98E-02,0.09871687,-1.131840082
4973.95,9.99E-02,0.098784646,-1.131887086
4973.951,1.00E-01,0.098854873,-1.131931932
4973.952,0.100047437,0.098927602,-1.131973848
4973.953,0.100123588,0.099002863,-1.132012035
4973.954,0.100202282,0.099080659,-1.132030035
4973.955,0.100283539,0.099160974,-1.132063225
4973.956,0.10036731,0.099243778,-1.132093253
4973.957,0.100453562,0.099329038,-1.13212052
4973.958,0.100542268,0.099416726,-1.13214539
4973.959,0.100633403,0.099506818,-1.132168159
4973.96,0.100726953,0.0995993,-1.132189051
4973.961,0.100822907,0.099694161,-1.132208225
4973.962,0.100921261,0.099791397,-1.1322258
4973.963,0.101022013,0.099891006,-1.132241151
4973.964,0.101125166,0.09999299,-1.132255819
4973.965,0.101230723,0.100097352,-1.132269095
4973.966,0.101338689,0.100204097,-1.13228103
4973.967,0.10144907,0.100313232,-1.132291681
4973.968,0.101561877,0.100424766,-1.132301069
4973.969,0.101677119,0.10053871,-1.132309236
4973.97,0.101794807,0.100655074,-1.132316211
4973.971,0.101914957,0.100773872,-1.132322015
4973.972,0.102037583,0.100895121,-1.13232665
4973.973,0.102162706,0.101018839,-1.132330096
4973.974,0.102290349,0.101145051,-1.132332295
4973.975,0.102420548,0.101273791,-1.132333108
4973.976,0.102553349,0.101405106,-1.132332243
4973.977,0.102688827,0.101539071,-1.132329123
4973.978,0.102827094,0.101675796,-1.132322716
4973.979,0.102968314,0.101815446,-1.132311386
4973.98,0.103112715,0.10195825,-1.132292742
4973.981,0.10326059,0.102104498,-1.13226361
4973.982,0.103412276,0.102254529,-1.132220726
4973.983,0.103568121,0.102408692,-1.132158661
4973.984,0.103728458,0.102567318,-1.132075902
4973.985,0.103893597,0.102730716,-1.131969386
4973.986,0.104063884,0.102899236,-1.131833357
4973.987,0.104239816,0.103073375,-1.131660783
4973.988,0.104422137,0.103253879,-1.131442442
4973.989,0.104611789,0.103441691,-1.13116649
4973.99,0.104809578,0.103637632,-1.130810841
4973.991,0.105015589,0.103841779,-1.130383131
4973.992,0.105228427,0.104052729,-1.129905661
4973.993,0.105444731,0.104267126,-1.129411829
4973.994,0.105659415,0.104479874,-1.128965436
4973.995,0.105866741,0.104685205,-1.128655814
4973.996,0.106061967,0.104878362,-1.128550247
4973.997,0.106242962,0.105057213,-1.128669731
4973.998,0.106411059,0.10522309,-1.129000659
4973.999,0.106570674,0.105380419,-1.129484192
4974,0.106727923,0.105535344,-1.130028432
4974.001,0.106888893,0.105693966,-1.130553653
4974.002,0.10705822,0.10586092,-1.131011691
4974.003,0.10723841,0.106038717,-1.131372377
4974.004,0.107429972,0.106227875,-1.131621336
4974.005,0.107632061,0.106427536,-1.131779991
4974.006,0.107843178,0.106636196,-1.13186956
4974.007,0.108061759,0.106852285,-1.131912125
4974.008,0.1082865,0.107074497,-1.131925172
4974.009,0.108516472,0.107301899,-1.131920894
4974.01,0.108751084,0.1075339,-1.131907032
4974.011,0.108990009,0.107770171,-1.131888005
4974.012,0.109233087,0.108010552,-1.131866074
4974.013,0.109480262,0.108254987,-1.131842328
4974.014,0.109731537,0.108503476,-1.1318173
4974.015,0.109986945,0.108756053,-1.131791254
4974.016,0.110246535,0.109012767,-1.13176432
4974.017,0.110510366,0.109273676,-1.131736556
4974.018,0.110778505,0.109538845,-1.131707986
4974.019,0.111051021,0.109808344,-1.131678625
4974.02,0.111327989,0.110082245,-1.131648482
4974.021,0.111609484,0.110360624,-1.131617563
4974.022,0.111895588,0.110643561,-1.131585871
4974.023,0.112186383,0.110931138,-1.131553409
4974.024,0.112481955,0.111223439,-1.131520176
4974.025,0.112782392,0.111520552,-1.131486167
4974.026,0.113087786,0.111822568,-1.131451371
4974.027,0.113398233,0.112129581,-1.131415801
4974.028,0.113713828,0.112441686,-1.131379438
4974.029,0.114034674,0.112758984,-1.131342275
4974.03,0.114360873,0.113081576,-1.131304304
4974.031,0.114692534,0.11340957,-1.131265515
4974.032,0.115029766,0.113743075,-1.1312259
4974.033,0.115372685,0.114082203,-1.131185448
4974.034,0.115721407,0.114427072,-1.131144164
4974.035,0.116076054,0.1147778,-1.131102007
4974.036,0.116436752,0.115134513,-1.131058978
4974.037,0.116803631,0.115497338,-1.131015065
4974.038,0.117176823,0.115866408,-1.130970255
4974.039,0.117556467,0.116241859,-1.130924534
4974.04,0.117942705,0.116623832,-1.130877888
4974.041,0.118335686,0.117012473,-1.130830301
4974.042,0.11873556,0.117407932,-1.130781757
4974.043,0.119142485,0.117810365,-1.130732242
4974.044,0.119556624,0.118219933,-1.130681736
4974.045,0.119978144,0.1186368,-1.130630223
4974.046,0.120407219,0.11906114,-1.130577683
4974.047,0.120844029,0.11949313,-1.130524099
4974.048,0.121288759,0.119932953,-1.13046945
4974.049,0.121741601,0.1203808,-1.130413716
4974.05,0.122202755,0.120836867,-1.130356876
4974.051,0.122672426,0.121301359,-1.130298907
4974.052,0.123150828,0.121774485,-1.130239786
4974.053,0.123638181,0.122256464,-1.13017949
4974.054,0.124134715,0.122747523,-1.130117993
4974.055,0.124640665,0.123247896,-1.130055276
4974.056,0.125156278,0.123757826,-1.129991304
4974.057,0.125681809,0.124277565,-1.129926051
4974.058,0.126217523,0.124807375,-1.129859489
4974.059,0.126763692,0.125347527,-1.129791596
4974.06,0.127320604,0.125898302,-1.129722327
4974.061,0.127888552,0.126459995,-1.129651655
4974.062,0.128467846,0.127032908,-1.129579544
4974.063,0.129058805,0.127617359,-1.129505959
4974.064,0.129661763,0.128213678,-1.129430863
4974.065,0.130277067,0.128822208,-1.129354216
4974.066,0.130905081,0.129443309,-1.129275972
4974.067,0.131546189,0.130077361,-1.129196061
4974.068,0.132200798,0.130724766,-1.129114361
4974.069,0.132869347,0.131385959,-1.12903064
4974.07,0.133552325,0.132061425,-1.128944421
4974.071,0.134250304,0.13275173,-1.12885469
4974.072,0.134963985,0.13345757,-1.128759327
4974.073,0.135694281,0.134179854,-1.128654197
4974.074,0.13644241,0.134919797,-1.128532006
4974.075,0.137209991,0.135679014,-1.128381192
4974.076,0.137999045,0.136459527,-1.128186464
4974.077,0.138811817,0.137263585,-1.127926091
4974.078,0.139650306,0.138093191,-1.127582714
4974.079,0.140515496,0.138949327,-1.127151595
4974.08,0.14140649,0.139831078,-1.126653075
4974.081,0.142319956,0.140735102,-1.12612543
4974.082,0.143250445,0.141655924,-1.125629558
4974.083,0.144191768,0.14258731,-1.125246298
4974.084,0.145139077,0.143524375,-1.125037035
4974.085,0.146090828,0.144465562,-1.125019971
4974.086,0.147049672,0.145413516,-1.125174521
4974.087,0.148021761,0.146374406,-1.12543941
4974.088,0.149014875,0.14735604,-1.125732865
4974.089,0.150036307,0.14836572,-1.125992828
4974.09,0.151091362,0.149408747,-1.126182714
4974.091,0.152182914,0.150487992,-1.126283844
4974.092,0.153311878,0.151604358,-1.126300158
4974.093,0.154478081,0.152757648,-1.126249836
4974.094,0.15568106,0.153947376,-1.126154107
4974.095,0.156920585,0.15517329,-1.126027886
4974.096,0.158196886,0.156435606,-1.125882049
4974.097,0.159510689,0.15773503,-1.125722923
4974.098,0.16086317,0.159072722,-1.125553207
4974.099,0.162255942,0.160450279,-1.125372681
4974.1,0.163691117,0.161869794,-1.12517812
4974.101,0.165171493,0.163334047,-1.124961913
4974.102,0.166700866,0.164846818,-1.12470962
4974.103,0.168284435,0.166413289,-1.124397416
4974.104,0.169929145,0.168040388,-1.123990113
4974.105,0.171643692,0.1697368,-1.123440638
4974.106,0.173437808,0.171512249,-1.122694982
4974.107,0.175320494,0.173375725,-1.121707669
4974.108,0.177297165,0.175332655,-1.120447407
4974.109,0.179366492,0.177381618,-1.11898475
4974.11,0.181517831,0.179511941,-1.117412918
4974.111,0.183731325,0.181703752,-1.115867271
4974.112,0.185981609,0.183931588,-1.114556331
4974.113,0.188244545,0.186171178,-1.113688944
4974.114,0.190506197,0.188407312,-1.114014487
4974.115,0.192764007,0.190639732,-1.114287448
4974.116,0.195035194,0.192884481,-1.115026891
4974.117,0.19734831,0.195170123,-1.116045048
4974.118,0.199737166,0.197530522,-1.117115463
4974.119,0.202233307,0.199997184,-1.118077326
4974.12,0.204860634,0.202593931,-1.118840819
4974.121,0.207633573,0.205335157,-1.119348521
4974.122,0.210560002,0.208227232,-1.120299919
4974.123,0.213639693,0.211271597,-1.120877739
4974.124,0.216873065,0.214467993,-1.121412925
4974.125,0.220259599,0.21781686,-1.121464725
4974.126,0.223802649,0.221320605,-1.121469826
4974.127,0.227506778,0.224983969,-1.121328269
4974.128,0.231379252,0.228813861,-1.121169522
4974.129,0.235428871,0.232819023,-1.120976987
4974.13,0.239666043,0.237009714,-1.120767668
4974.131,0.244102481,0.241397505,-1.120548728
4974.132,0.248751124,0.245995183,-1.120323126
4974.133,0.25362614,0.250816759,-1.120093013
4974.134,0.258742986,0.25587752,-1.119858331
4974.135,0.264118519,0.261194139,-1.119619536
4974.136,0.269771129,0.266784802,-1.119376659
4974.137,0.2757209,0.272669376,-1.119129777
4974.138,0.281989798,0.278869585,-1.11887893
4974.139,0.288601885,0.285409228,-1.118624151
4974.14,0.295583559,0.292314416,-1.118365454
4974.141,0.302963838,0.299613847,-1.118102851
4974.142,0.310774671,0.307339123,-1.117836337
4974.143,0.31905131,0.315525109,-1.117565884
4974.144,0.327832725,0.324210351,-1.117291514
4974.145,0.337162091,0.333437549,-1.117013162
4974.146,0.347087341,0.343254116,-1.116730773
4974.147,0.357661823,0.353712816,-1.116444269
4974.148,0.368945048,0.36487251,-1.116153536
4974.149,0.381003575,0.376799031,-1.115858413
4974.15,0.393912043,0.389566203,-1.115558678
4974.151,0.407754387,0.403257046,-1.115254025
4974.152,0.422625275,0.417965197,-1.114944031
4974.153,0.438631814,0.433796595,-1.114628116
4974.154,0.455895579,0.450871494,-1.114305484
4974.155,0.474555056,0.469326871,-1.113975039
4974.156,0.494768565,0.489319332,-1.113635266
4974.157,0.516717818,0.511028617,-1.113284064
4974.158,0.54061224,0.534661889,-1.112918498
4974.159,0.566694272,0.560458973,-1.112534436
4974.16,0.595245904,0.588698831,-1.112126008
4974.161,0.626596804,0.619707608,-1.111684782
4974.162,0.661134489,0.65386871,-1.111198502
4974.163,0.699317178,0.691635534,-1.110649097
